Query,Video,Approval Status,Timestamp,Camera Time,unix_timestamp_start,unix_timestamp_end,Frame Gps Lat Start,Frame Gps Lat End,Frame Gps Lon Start,Frame Gps Lon End,Frame Timestamp Start,Frame Timestamp End,Category,Label,Severity,Video ID,Analysis ID,Share Link
Traffic Volume Analysis,d55e12770eb744a09b0366fadf185b4e,pending,1:42–1:48,12/19/2025 08:31:41–12/19/2025 08:31:47,1766133101,1766133107,40.351239,40.350576,-83.290061,-83.290900,12/19/2025 08:31:41 AM,12/19/2025 08:31:47 AM,Vehicles,Semi Trailer,low,d55e12770eb744a09b0366fadf185b4e,dcaa6ae1c9fda268229ed625c232cebe,https://app.nomadicml.com/events/d55e12770eb744a09b0366fadf185b4e/dcaa6ae1c9fda268229ed625c232cebe
Asset Inventory Scan,748155c2e9774486a6e31f51b00b9301,pending,0:56–0:59,12/19/2025 08:32:41–12/19/2025 08:32:44,1766133161,1766133164,34.899554,34.899702,-86.798140,-86.798005,12/19/2025 08:32:41 AM,12/19/2025 08:32:44 AM,Signage,Yield Sign,high,748155c2e9774486a6e31f51b00b9301,8a2ec5826e2f63c6d8a51c8274d8f239,https://app.nomadicml.com/events/748155c2e9774486a6e31f51b00b9301/8a2ec5826e2f63c6d8a51c8274d8f239
Asset Inventory Scan,b4dafb7358b947e99fce375f519adab6,pending,1:16–1:21,12/19/2025 08:33:41–12/19/2025 08:33:46,1766133221,1766133226,34.775374,34.775940,-86.779363,-86.778832,12/19/2025 08:33:41 AM,12/19/2025 08:33:46 AM,Signage,Billboard,low,b4dafb7358b947e99fce375f519adab6,2e9869179ae63766ea4761c42142522f,https://app.nomadicml.com/events/b4dafb7358b947e99fce375f519adab6/2e9869179ae63766ea4761c42142522f
Weather Impact Analysis,748155c2e9774486a6e31f51b00b9301,pending,0:38–0:48,12/19/2025 08:34:41–12/19/2025 08:34:51,1766133281,1766133291,39.688729,39.688612,-83.294582,-83.294088,12/19/2025 08:34:41 AM,12/19/2025 08:34:51 AM,Environment,Flooded Road,medium,748155c2e9774486a6e31f51b00b9301,8bd9ddfadbd05b772b062375fae5e5e0,https://app.nomadicml.com/events/748155c2e9774486a6e31f51b00b9301/8bd9ddfadbd05b772b062375fae5e5e0
Weather Impact Analysis,3f8ff83f66b24b298fa5455023b0d9b1,pending,1:21–1:26,12/19/2025 08:35:41–12/19/2025 08:35:46,1766133341,1766133346,40.029882,40.029882,-82.829301,-82.829869,12/19/2025 08:35:41 AM,12/19/2025 08:35:46 AM,Environment,Fallen Leaves,low,3f8ff83f66b24b298fa5455023b0d9b1,7957da4d62f84426bd3cec38d7aebad6,https://app.nomadicml.com/events/3f8ff83f66b24b298fa5455023b0d9b1/7957da4d62f84426bd3cec38d7aebad6
Pavement Defect Scan,3f8ff83f66b24b298fa5455023b0d9b1,pending,1:31–1:41,12/19/2025 08:36:41–12/19/2025 08:36:51,1766133401,1766133411,34.408205,34.409120,-86.691274,-86.690885,12/19/2025 08:36:41 AM,12/19/2025 08:36:51 AM,Road Surface,Sinkhole,critical,3f8ff83f66b24b298fa5455023b0d9b1,79e4c2e93a025a00a563bcf550636b70,https://app.nomadicml.com/events/3f8ff83f66b24b298fa5455023b0d9b1/79e4c2e93a025a00a563bcf550636b70
Asset Inventory Scan,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,1:08–1:16,12/19/2025 08:37:41–12/19/2025 08:37:49,1766133461,1766133469,39.776248,39.775323,-82.871444,-82.870776,12/19/2025 08:37:41 AM,12/19/2025 08:37:49 AM,Signage,Billboard,low,9f8b89ccedbd4399b50b59e9cc16a5eb,fa0b05e478f0d19949614fa893e8753d,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/fa0b05e478f0d19949614fa893e8753d
Hazard Detection Scan,803d60b96d19460eb35fa8fef6de8510,pending,1:29–1:36,12/19/2025 08:38:41–12/19/2025 08:38:48,1766133521,1766133528,34.599713,34.598797,-86.805994,-86.806420,12/19/2025 08:38:41 AM,12/19/2025 08:38:48 AM,Obstacles,Road Barrier,low,803d60b96d19460eb35fa8fef6de8510,d3dadb6106fe7eff9e7343c4ffd4856e,https://app.nomadicml.com/events/803d60b96d19460eb35fa8fef6de8510/d3dadb6106fe7eff9e7343c4ffd4856e
Traffic Volume Analysis,748155c2e9774486a6e31f51b00b9301,pending,0:26–0:33,12/19/2025 08:39:41–12/19/2025 08:39:48,1766133581,1766133588,34.622780,34.621786,-86.279831,-86.280546,12/19/2025 08:39:41 AM,12/19/2025 08:39:48 AM,Vehicles,School Bus,low,748155c2e9774486a6e31f51b00b9301,55aa4654eb4e7c82936fce5a63cb6ef5,https://app.nomadicml.com/events/748155c2e9774486a6e31f51b00b9301/55aa4654eb4e7c82936fce5a63cb6ef5
Traffic Volume Analysis,803d60b96d19460eb35fa8fef6de8510,pending,1:02–1:04,12/19/2025 08:40:41–12/19/2025 08:40:43,1766133641,1766133643,35.064972,35.065886,-86.325335,-86.325074,12/19/2025 08:40:41 AM,12/19/2025 08:40:43 AM,Vehicles,Emergency Vehicle,critical,803d60b96d19460eb35fa8fef6de8510,cbb0b7117aff28930ec72b44e6f41fbc,https://app.nomadicml.com/events/803d60b96d19460eb35fa8fef6de8510/cbb0b7117aff28930ec72b44e6f41fbc
Weather Impact Analysis,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,1:16–1:21,12/19/2025 08:41:41–12/19/2025 08:41:46,1766133701,1766133706,40.170299,40.170414,-82.871846,-82.872613,12/19/2025 08:41:41 AM,12/19/2025 08:41:46 AM,Environment,Fallen Leaves,medium,9f8b89ccedbd4399b50b59e9cc16a5eb,9835dabbf91f07c07943ed564b0b8f42,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/9835dabbf91f07c07943ed564b0b8f42
Weather Impact Analysis,d55e12770eb744a09b0366fadf185b4e,pending,1:39–1:46,12/19/2025 08:42:41–12/19/2025 08:42:48,1766133761,1766133768,40.069895,40.070018,-82.888470,-82.888088,12/19/2025 08:42:41 AM,12/19/2025 08:42:48 AM,Environment,Flooded Road,low,d55e12770eb744a09b0366fadf185b4e,0cb6eb25245299050518ad160e8bb8cf,https://app.nomadicml.com/events/d55e12770eb744a09b0366fadf185b4e/0cb6eb25245299050518ad160e8bb8cf
Hazard Detection Scan,803d60b96d19460eb35fa8fef6de8510,pending,0:58–1:08,12/19/2025 08:43:41–12/19/2025 08:43:51,1766133821,1766133831,34.818171,34.817689,-86.981126,-86.980242,12/19/2025 08:43:41 AM,12/19/2025 08:43:51 AM,Obstacles,Ladder,medium,803d60b96d19460eb35fa8fef6de8510,b7086ffc7bfbb21d7d6bd80c2670b089,https://app.nomadicml.com/events/803d60b96d19460eb35fa8fef6de8510/b7086ffc7bfbb21d7d6bd80c2670b089
Pedestrian Safety Audit,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,0:10–0:17,12/19/2025 08:44:41–12/19/2025 08:44:48,1766133881,1766133888,39.909419,39.908881,-83.318870,-83.318369,12/19/2025 08:44:41 AM,12/19/2025 08:44:48 AM,Vulnerable Users,Person in Wheelchair,critical,9f8b89ccedbd4399b50b59e9cc16a5eb,1ad4ea4f988c93af46c3c911bfa098af,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/1ad4ea4f988c93af46c3c911bfa098af
Hazard Detection Scan,d55e12770eb744a09b0366fadf185b4e,pending,1:30–1:40,12/19/2025 08:45:41–12/19/2025 08:45:51,1766133941,1766133951,34.532220,34.531597,-86.983420,-86.983784,12/19/2025 08:45:41 AM,12/19/2025 08:45:51 AM,Obstacles,Wooden Pallet,medium,d55e12770eb744a09b0366fadf185b4e,e91cb34c9085b8004a2356bd90cc3ccb,https://app.nomadicml.com/events/d55e12770eb744a09b0366fadf185b4e/e91cb34c9085b8004a2356bd90cc3ccb
Hazard Detection Scan,d55e12770eb744a09b0366fadf185b4e,pending,1:52–1:54,12/19/2025 08:46:41–12/19/2025 08:46:43,1766134001,1766134003,34.697194,34.696589,-86.192411,-86.191644,12/19/2025 08:46:41 AM,12/19/2025 08:46:43 AM,Obstacles,Tire Debris,high,d55e12770eb744a09b0366fadf185b4e,d97f1f6efb81a1b0cb6f0612e9b3759a,https://app.nomadicml.com/events/d55e12770eb744a09b0366fadf185b4e/d97f1f6efb81a1b0cb6f0612e9b3759a
Asset Inventory Scan,b4dafb7358b947e99fce375f519adab6,pending,0:33–0:37,12/19/2025 08:47:41–12/19/2025 08:47:45,1766134061,1766134065,39.798439,39.799298,-83.064452,-83.063684,12/19/2025 08:47:41 AM,12/19/2025 08:47:45 AM,Signage,Speed Limit (55),medium,b4dafb7358b947e99fce375f519adab6,e021987dbb0666c766a609c43fae6109,https://app.nomadicml.com/events/b4dafb7358b947e99fce375f519adab6/e021987dbb0666c766a609c43fae6109
Weather Impact Analysis,3f8ff83f66b24b298fa5455023b0d9b1,pending,0:31–0:34,12/19/2025 08:48:41–12/19/2025 08:48:44,1766134121,1766134124,34.708637,34.709558,-86.597074,-86.596201,12/19/2025 08:48:41 AM,12/19/2025 08:48:44 AM,Environment,Snow Pile,medium,3f8ff83f66b24b298fa5455023b0d9b1,c1112c7f7acfbdccdb2a72719762959e,https://app.nomadicml.com/events/3f8ff83f66b24b298fa5455023b0d9b1/c1112c7f7acfbdccdb2a72719762959e
Pedestrian Safety Audit,b4dafb7358b947e99fce375f519adab6,pending,0:27–0:33,12/19/2025 08:49:41–12/19/2025 08:49:47,1766134181,1766134187,39.702236,39.701518,-82.814278,-82.813576,12/19/2025 08:49:41 AM,12/19/2025 08:49:47 AM,Vulnerable Users,Cyclist,medium,b4dafb7358b947e99fce375f519adab6,a674d99305a29ba550e0aebb5877abda,https://app.nomadicml.com/events/b4dafb7358b947e99fce375f519adab6/a674d99305a29ba550e0aebb5877abda
Hazard Detection Scan,d55e12770eb744a09b0366fadf185b4e,pending,1:42–1:49,12/19/2025 08:50:41–12/19/2025 08:50:48,1766134241,1766134248,39.688147,39.688328,-83.398731,-83.398115,12/19/2025 08:50:41 AM,12/19/2025 08:50:48 AM,Obstacles,Traffic Cone,low,d55e12770eb744a09b0366fadf185b4e,22188c840053aef5790db5f0faa0817f,https://app.nomadicml.com/events/d55e12770eb744a09b0366fadf185b4e/22188c840053aef5790db5f0faa0817f
Weather Impact Analysis,748155c2e9774486a6e31f51b00b9301,pending,0:55–1:05,12/19/2025 08:51:41–12/19/2025 08:51:51,1766134301,1766134311,35.113757,35.114516,-86.303984,-86.303884,12/19/2025 08:51:41 AM,12/19/2025 08:51:51 AM,Environment,Snow Pile,critical,748155c2e9774486a6e31f51b00b9301,5aa250898991f3efdbab9f8205e72792,https://app.nomadicml.com/events/748155c2e9774486a6e31f51b00b9301/5aa250898991f3efdbab9f8205e72792
Hazard Detection Scan,3f8ff83f66b24b298fa5455023b0d9b1,pending,1:10–1:13,12/19/2025 08:52:41–12/19/2025 08:52:44,1766134361,1766134364,39.937739,39.937349,-83.116300,-83.115569,12/19/2025 08:52:41 AM,12/19/2025 08:52:44 AM,Obstacles,Trash Bag,high,3f8ff83f66b24b298fa5455023b0d9b1,ca5e63caf87376d5058bbe254252bf29,https://app.nomadicml.com/events/3f8ff83f66b24b298fa5455023b0d9b1/ca5e63caf87376d5058bbe254252bf29
Pavement Defect Scan,803d60b96d19460eb35fa8fef6de8510,pending,0:22–0:25,12/19/2025 08:53:41–12/19/2025 08:53:44,1766134421,1766134424,34.772697,34.773174,-86.498136,-86.497955,12/19/2025 08:53:41 AM,12/19/2025 08:53:44 AM,Road Surface,Uneven Pavement,critical,803d60b96d19460eb35fa8fef6de8510,693b7f282076b11ffcb2f70f3f3a9157,https://app.nomadicml.com/events/803d60b96d19460eb35fa8fef6de8510/693b7f282076b11ffcb2f70f3f3a9157
Pedestrian Safety Audit,d55e12770eb744a09b0366fadf185b4e,pending,0:08–0:18,12/19/2025 08:54:41–12/19/2025 08:54:51,1766134481,1766134491,40.019084,40.019808,-83.178090,-83.178179,12/19/2025 08:54:41 AM,12/19/2025 08:54:51 AM,Vulnerable Users,Person in Wheelchair,critical,d55e12770eb744a09b0366fadf185b4e,aa528033ff27558b76437ded17604ec8,https://app.nomadicml.com/events/d55e12770eb744a09b0366fadf185b4e/aa528033ff27558b76437ded17604ec8
Hazard Detection Scan,748155c2e9774486a6e31f51b00b9301,pending,1:19–1:29,12/19/2025 08:55:41–12/19/2025 08:55:51,1766134541,1766134551,39.767293,39.767728,-82.913974,-82.913609,12/19/2025 08:55:41 AM,12/19/2025 08:55:51 AM,Obstacles,Tire Debris,low,748155c2e9774486a6e31f51b00b9301,60a3b5483f7d2692b6de841109392db4,https://app.nomadicml.com/events/748155c2e9774486a6e31f51b00b9301/60a3b5483f7d2692b6de841109392db4
Pedestrian Safety Audit,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,1:02–1:08,12/19/2025 08:56:41–12/19/2025 08:56:47,1766134601,1766134607,39.836224,39.836046,-82.798901,-82.798267,12/19/2025 08:56:41 AM,12/19/2025 08:56:47 AM,Vulnerable Users,Person in Wheelchair,critical,9f8b89ccedbd4399b50b59e9cc16a5eb,48509863de682c36f518e9f274838b77,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/48509863de682c36f518e9f274838b77
Weather Impact Analysis,803d60b96d19460eb35fa8fef6de8510,pending,1:01–1:11,12/19/2025 08:57:41–12/19/2025 08:57:51,1766134661,1766134671,34.654732,34.654870,-86.788806,-86.789424,12/19/2025 08:57:41 AM,12/19/2025 08:57:51 AM,Environment,Snow Pile,high,803d60b96d19460eb35fa8fef6de8510,dd2a96d38df84a0821366d2e14bc51c5,https://app.nomadicml.com/events/803d60b96d19460eb35fa8fef6de8510/dd2a96d38df84a0821366d2e14bc51c5
Pavement Defect Scan,b4dafb7358b947e99fce375f519adab6,pending,1:23–1:28,12/19/2025 08:58:41–12/19/2025 08:58:46,1766134721,1766134726,35.062710,35.063495,-86.826930,-86.826774,12/19/2025 08:58:41 AM,12/19/2025 08:58:46 AM,Road Surface,Uneven Pavement,high,b4dafb7358b947e99fce375f519adab6,66e72192a24874e13f09de71b6a39ac1,https://app.nomadicml.com/events/b4dafb7358b947e99fce375f519adab6/66e72192a24874e13f09de71b6a39ac1
Hazard Detection Scan,3f8ff83f66b24b298fa5455023b0d9b1,pending,1:28–1:35,12/19/2025 08:59:41–12/19/2025 08:59:48,1766134781,1766134788,34.575365,34.575388,-86.861284,-86.860749,12/19/2025 08:59:41 AM,12/19/2025 08:59:48 AM,Obstacles,Traffic Cone,high,3f8ff83f66b24b298fa5455023b0d9b1,ceac8b3438f0bfeeef55571e53e21ca9,https://app.nomadicml.com/events/3f8ff83f66b24b298fa5455023b0d9b1/ceac8b3438f0bfeeef55571e53e21ca9
Pedestrian Safety Audit,748155c2e9774486a6e31f51b00b9301,pending,1:01–1:11,12/19/2025 09:00:41–12/19/2025 09:00:51,1766134841,1766134851,39.976403,39.976822,-83.334270,-83.333401,12/19/2025 09:00:41 AM,12/19/2025 09:00:51 AM,Vulnerable Users,Jaywalker,high,748155c2e9774486a6e31f51b00b9301,6f0bcdb638e4cd5822a84448a8b90948,https://app.nomadicml.com/events/748155c2e9774486a6e31f51b00b9301/6f0bcdb638e4cd5822a84448a8b90948
Pavement Defect Scan,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,1:44–1:53,12/19/2025 09:01:41–12/19/2025 09:01:50,1766134901,1766134910,35.096367,35.096968,-86.653875,-86.654863,12/19/2025 09:01:41 AM,12/19/2025 09:01:50 AM,Road Surface,Sinkhole,high,9f8b89ccedbd4399b50b59e9cc16a5eb,42b92078fc5ba933cd24d171bd122f40,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/42b92078fc5ba933cd24d171bd122f40
Pavement Defect Scan,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,1:50–2:00,12/19/2025 09:02:41–12/19/2025 09:02:51,1766134961,1766134971,39.757557,39.758094,-83.232238,-83.232777,12/19/2025 09:02:41 AM,12/19/2025 09:02:51 AM,Road Surface,Alligator Cracking,critical,9f8b89ccedbd4399b50b59e9cc16a5eb,56b201c55737e58885054e9697b3dc4e,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/56b201c55737e58885054e9697b3dc4e
Traffic Volume Analysis,3f8ff83f66b24b298fa5455023b0d9b1,pending,1:21–1:29,12/19/2025 09:03:41–12/19/2025 09:03:49,1766135021,1766135029,34.689543,34.690025,-86.746448,-86.745536,12/19/2025 09:03:41 AM,12/19/2025 09:03:49 AM,Vehicles,Motorcycle,high,3f8ff83f66b24b298fa5455023b0d9b1,274548d3907ae488dad94dd8bfea2423,https://app.nomadicml.com/events/3f8ff83f66b24b298fa5455023b0d9b1/274548d3907ae488dad94dd8bfea2423
Pedestrian Safety Audit,3f8ff83f66b24b298fa5455023b0d9b1,pending,1:46–1:49,12/19/2025 09:04:41–12/19/2025 09:04:44,1766135081,1766135084,39.825894,39.825096,-83.342116,-83.341325,12/19/2025 09:04:41 AM,12/19/2025 09:04:44 AM,Vulnerable Users,Person in Wheelchair,low,3f8ff83f66b24b298fa5455023b0d9b1,5968e60560784d9d71afe2cb12e4efc2,https://app.nomadicml.com/events/3f8ff83f66b24b298fa5455023b0d9b1/5968e60560784d9d71afe2cb12e4efc2
Pedestrian Safety Audit,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,1:01–1:05,12/19/2025 09:05:41–12/19/2025 09:05:45,1766135141,1766135145,39.728931,39.728887,-82.971792,-82.972642,12/19/2025 09:05:41 AM,12/19/2025 09:05:45 AM,Vulnerable Users,Cyclist,critical,9f8b89ccedbd4399b50b59e9cc16a5eb,3b3cad4dad394b7b91ac6b153d2ead02,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/3b3cad4dad394b7b91ac6b153d2ead02
Weather Impact Analysis,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,1:37–1:46,12/19/2025 09:06:41–12/19/2025 09:06:50,1766135201,1766135210,34.434726,34.435032,-86.866855,-86.866973,12/19/2025 09:06:41 AM,12/19/2025 09:06:50 AM,Environment,Snow Pile,medium,9f8b89ccedbd4399b50b59e9cc16a5eb,093239cbba6eff7a60e24a94b5ee661a,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/093239cbba6eff7a60e24a94b5ee661a
Weather Impact Analysis,748155c2e9774486a6e31f51b00b9301,pending,1:17–1:19,12/19/2025 09:07:41–12/19/2025 09:07:43,1766135261,1766135263,34.596577,34.596500,-86.368963,-86.368544,12/19/2025 09:07:41 AM,12/19/2025 09:07:43 AM,Environment,Mud Slide,high,748155c2e9774486a6e31f51b00b9301,1ddd9ae7c63b80b60e47de98128e1414,https://app.nomadicml.com/events/748155c2e9774486a6e31f51b00b9301/1ddd9ae7c63b80b60e47de98128e1414
Weather Impact Analysis,748155c2e9774486a6e31f51b00b9301,pending,0:22–0:26,12/19/2025 09:08:41–12/19/2025 09:08:45,1766135321,1766135325,39.904960,39.904978,-82.943457,-82.943344,12/19/2025 09:08:41 AM,12/19/2025 09:08:45 AM,Environment,Flooded Road,medium,748155c2e9774486a6e31f51b00b9301,9995620f2b55a5140d5611f4e62893d6,https://app.nomadicml.com/events/748155c2e9774486a6e31f51b00b9301/9995620f2b55a5140d5611f4e62893d6
Pavement Defect Scan,d55e12770eb744a09b0366fadf185b4e,pending,0:16–0:23,12/19/2025 09:09:41–12/19/2025 09:09:48,1766135381,1766135388,39.987765,39.988591,-83.332009,-83.332780,12/19/2025 09:09:41 AM,12/19/2025 09:09:48 AM,Road Surface,Faded Lane Markings,critical,d55e12770eb744a09b0366fadf185b4e,19abf56991423574683394e765f88c16,https://app.nomadicml.com/events/d55e12770eb744a09b0366fadf185b4e/19abf56991423574683394e765f88c16
Traffic Volume Analysis,803d60b96d19460eb35fa8fef6de8510,pending,0:56–1:01,12/19/2025 09:10:41–12/19/2025 09:10:46,1766135441,1766135446,40.291084,40.290607,-83.126741,-83.127059,12/19/2025 09:10:41 AM,12/19/2025 09:10:46 AM,Vehicles,Motorcycle,high,803d60b96d19460eb35fa8fef6de8510,d62747c8389784012a306de08ef357d5,https://app.nomadicml.com/events/803d60b96d19460eb35fa8fef6de8510/d62747c8389784012a306de08ef357d5
Hazard Detection Scan,803d60b96d19460eb35fa8fef6de8510,pending,0:38–0:44,12/19/2025 09:11:41–12/19/2025 09:11:47,1766135501,1766135507,34.538470,34.539243,-86.419743,-86.419384,12/19/2025 09:11:41 AM,12/19/2025 09:11:47 AM,Obstacles,Trash Bag,critical,803d60b96d19460eb35fa8fef6de8510,f496eb67746b70d2b44fe6bfadb5e900,https://app.nomadicml.com/events/803d60b96d19460eb35fa8fef6de8510/f496eb67746b70d2b44fe6bfadb5e900
Pedestrian Safety Audit,d55e12770eb744a09b0366fadf185b4e,pending,0:31–0:37,12/19/2025 09:12:41–12/19/2025 09:12:47,1766135561,1766135567,40.035620,40.036599,-83.011788,-83.011134,12/19/2025 09:12:41 AM,12/19/2025 09:12:47 AM,Vulnerable Users,Pedestrian,medium,d55e12770eb744a09b0366fadf185b4e,cc1f7e7d02386401af884463c01054b9,https://app.nomadicml.com/events/d55e12770eb744a09b0366fadf185b4e/cc1f7e7d02386401af884463c01054b9
Asset Inventory Scan,803d60b96d19460eb35fa8fef6de8510,pending,1:04–1:11,12/19/2025 09:13:41–12/19/2025 09:13:48,1766135621,1766135628,40.056067,40.055197,-82.786756,-82.786781,12/19/2025 09:13:41 AM,12/19/2025 09:13:48 AM,Signage,Street Name Sign,medium,803d60b96d19460eb35fa8fef6de8510,bc69aa36454b2bfb35f330e2fe303884,https://app.nomadicml.com/events/803d60b96d19460eb35fa8fef6de8510/bc69aa36454b2bfb35f330e2fe303884
Hazard Detection Scan,d55e12770eb744a09b0366fadf185b4e,pending,1:03–1:12,12/19/2025 09:14:41–12/19/2025 09:14:50,1766135681,1766135690,34.600339,34.600665,-86.651324,-86.650496,12/19/2025 09:14:41 AM,12/19/2025 09:14:50 AM,Obstacles,Ladder,medium,d55e12770eb744a09b0366fadf185b4e,d42a744e611afd8c67f0b520ba565b81,https://app.nomadicml.com/events/d55e12770eb744a09b0366fadf185b4e/d42a744e611afd8c67f0b520ba565b81
Asset Inventory Scan,b4dafb7358b947e99fce375f519adab6,pending,0:02–0:07,12/19/2025 09:15:41–12/19/2025 09:15:46,1766135741,1766135746,35.043414,35.044147,-86.331830,-86.331355,12/19/2025 09:15:41 AM,12/19/2025 09:15:46 AM,Signage,Traffic Light (Red),high,b4dafb7358b947e99fce375f519adab6,86e19376d8f7c5d2f575f7a783ca2ee7,https://app.nomadicml.com/events/b4dafb7358b947e99fce375f519adab6/86e19376d8f7c5d2f575f7a783ca2ee7
Asset Inventory Scan,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,0:46–0:56,12/19/2025 09:16:41–12/19/2025 09:16:51,1766135801,1766135811,34.632623,34.633587,-86.462129,-86.462642,12/19/2025 09:16:41 AM,12/19/2025 09:16:51 AM,Signage,Traffic Light (Green),high,9f8b89ccedbd4399b50b59e9cc16a5eb,9bde017d177c750d300d6800a2a7a3c1,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/9bde017d177c750d300d6800a2a7a3c1
Weather Impact Analysis,803d60b96d19460eb35fa8fef6de8510,pending,0:16–0:21,12/19/2025 09:17:41–12/19/2025 09:17:46,1766135861,1766135866,39.831854,39.830885,-83.396525,-83.395712,12/19/2025 09:17:41 AM,12/19/2025 09:17:46 AM,Environment,Mud Slide,low,803d60b96d19460eb35fa8fef6de8510,45a11d87b9d4e7fdccfd90432acd9a37,https://app.nomadicml.com/events/803d60b96d19460eb35fa8fef6de8510/45a11d87b9d4e7fdccfd90432acd9a37
Weather Impact Analysis,b4dafb7358b947e99fce375f519adab6,pending,0:52–1:02,12/19/2025 09:18:41–12/19/2025 09:18:51,1766135921,1766135931,34.677075,34.677812,-86.677272,-86.677376,12/19/2025 09:18:41 AM,12/19/2025 09:18:51 AM,Environment,Snow Pile,low,b4dafb7358b947e99fce375f519adab6,f806f24628dfc29c18ae0d1ebb6eed48,https://app.nomadicml.com/events/b4dafb7358b947e99fce375f519adab6/f806f24628dfc29c18ae0d1ebb6eed48
Pedestrian Safety Audit,3f8ff83f66b24b298fa5455023b0d9b1,pending,0:45–0:54,12/19/2025 09:19:41–12/19/2025 09:19:50,1766135981,1766135990,39.783317,39.783944,-83.344926,-83.344733,12/19/2025 09:19:41 AM,12/19/2025 09:19:50 AM,Vulnerable Users,Person in Wheelchair,low,3f8ff83f66b24b298fa5455023b0d9b1,1f5a4fe16b97dca4261481743ce9e6b8,https://app.nomadicml.com/events/3f8ff83f66b24b298fa5455023b0d9b1/1f5a4fe16b97dca4261481743ce9e6b8
Hazard Detection Scan,748155c2e9774486a6e31f51b00b9301,pending,0:58–1:01,12/19/2025 09:20:41–12/19/2025 09:20:44,1766136041,1766136044,34.384073,34.383482,-86.496636,-86.496010,12/19/2025 09:20:41 AM,12/19/2025 09:20:44 AM,Obstacles,Tire Debris,medium,748155c2e9774486a6e31f51b00b9301,0fdb0984672b099b3cef1d931f0468e2,https://app.nomadicml.com/events/748155c2e9774486a6e31f51b00b9301/0fdb0984672b099b3cef1d931f0468e2
Pedestrian Safety Audit,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,0:48–0:54,12/19/2025 09:21:41–12/19/2025 09:21:47,1766136101,1766136107,39.979909,39.979507,-83.149311,-83.148976,12/19/2025 09:21:41 AM,12/19/2025 09:21:47 AM,Vulnerable Users,Person in Wheelchair,low,9f8b89ccedbd4399b50b59e9cc16a5eb,2b55ca91230fde51f149c0efa111752a,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/2b55ca91230fde51f149c0efa111752a
Hazard Detection Scan,748155c2e9774486a6e31f51b00b9301,pending,0:07–0:12,12/19/2025 09:22:41–12/19/2025 09:22:46,1766136161,1766136166,35.067106,35.066505,-86.748674,-86.749298,12/19/2025 09:22:41 AM,12/19/2025 09:22:46 AM,Obstacles,Traffic Cone,critical,748155c2e9774486a6e31f51b00b9301,25d66280c096f8b044b5983b812c3fc5,https://app.nomadicml.com/events/748155c2e9774486a6e31f51b00b9301/25d66280c096f8b044b5983b812c3fc5
Traffic Volume Analysis,b4dafb7358b947e99fce375f519adab6,pending,0:19–0:21,12/19/2025 09:23:41–12/19/2025 09:23:43,1766136221,1766136223,34.431039,34.431937,-86.870302,-86.870185,12/19/2025 09:23:41 AM,12/19/2025 09:23:43 AM,Vehicles,School Bus,medium,b4dafb7358b947e99fce375f519adab6,784a8817f7972f82013b0cfd68cadb86,https://app.nomadicml.com/events/b4dafb7358b947e99fce375f519adab6/784a8817f7972f82013b0cfd68cadb86
Pedestrian Safety Audit,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,1:31–1:40,12/19/2025 09:24:41–12/19/2025 09:24:50,1766136281,1766136290,34.964794,34.964335,-86.353779,-86.352869,12/19/2025 09:24:41 AM,12/19/2025 09:24:50 AM,Vulnerable Users,Jaywalker,medium,9f8b89ccedbd4399b50b59e9cc16a5eb,b4a5fcb9b36df17d35b473530e8df852,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/b4a5fcb9b36df17d35b473530e8df852
